Lat_Grid,Lon_Grid,Kode_Klaster,Status_Area
-8.5,119.6,1,WASPADA (Kuning)
-8.5,119.7,1,WASPADA (Kuning)
-8.5,119.8,1,WASPADA (Kuning)
-8.5,120.4,1,WASPADA (Kuning)
-8.5,120.5,1,WASPADA (Kuning)
-8.5,120.6,1,WASPADA (Kuning)
-8.5,120.8,1,WASPADA (Kuning)
-8.5,120.9,1,WASPADA (Kuning)
-8.5,121.0,1,WASPADA (Kuning)
-8.5,121.1,1,WASPADA (Kuning)
-8.5,121.3,1,WASPADA (Kuning)
-8.5,121.4,1,WASPADA (Kuning)
-8.5,121.5,1,WASPADA (Kuning)
-8.5,121.6,1,WASPADA (Kuning)
-8.5,121.7,1,WASPADA (Kuning)
-8.5,121.8,1,WASPADA (Kuning)
-8.5,121.9,2,BAHAYA (Merah)
-8.5,122.0,2,BAHAYA (Merah)
-8.5,122.1,1,WASPADA (Kuning)
-8.5,122.2,2,BAHAYA (Merah)
-8.5,122.3,1,WASPADA (Kuning)
-8.5,122.4,1,WASPADA (Kuning)
-8.5,122.5,1,WASPADA (Kuning)
-8.5,122.6,1,WASPADA (Kuning)
-8.5,122.8,1,WASPADA (Kuning)
-8.5,122.9,1,WASPADA (Kuning)
-8.5,123.1,1,WASPADA (Kuning)
-8.5,123.2,0,AMAN (Hijau)
-8.5,123.3,0,AMAN (Hijau)
-8.5,123.4,2,BAHAYA (Merah)
-8.5,123.5,1,WASPADA (Kuning)
-8.5,123.6,1,WASPADA (Kuning)
-8.5,123.7,2,BAHAYA (Merah)
-8.5,123.8,1,WASPADA (Kuning)
-8.5,123.9,1,WASPADA (Kuning)
-8.5,124.0,1,WASPADA (Kuning)
-8.5,124.2,1,WASPADA (Kuning)
-8.5,124.3,1,WASPADA (Kuning)
-8.5,124.5,0,AMAN (Hijau)
-8.5,124.6,1,WASPADA (Kuning)
-8.5,124.7,1,WASPADA (Kuning)
-8.5,125.6,1,WASPADA (Kuning)
-8.5,126.3,2,BAHAYA (Merah)
-8.5,126.7,1,WASPADA (Kuning)
-8.5,126.8,1,WASPADA (Kuning)
-8.5,127.2,2,BAHAYA (Merah)
-8.5,127.3,1,WASPADA (Kuning)
-8.5,127.4,2,BAHAYA (Merah)
-8.5,127.5,1,WASPADA (Kuning)
-8.5,127.6,2,BAHAYA (Merah)
-8.5,127.7,1,WASPADA (Kuning)
-8.5,127.8,1,WASPADA (Kuning)
-8.5,128.0,1,WASPADA (Kuning)
-8.5,128.1,1,WASPADA (Kuning)
-8.5,128.2,1,WASPADA (Kuning)
-8.5,128.3,1,WASPADA (Kuning)
-8.5,128.4,1,WASPADA (Kuning)
-8.5,128.5,1,WASPADA (Kuning)
-8.5,128.6,1,WASPADA (Kuning)
-8.5,128.7,2,BAHAYA (Merah)
-8.5,128.8,1,WASPADA (Kuning)
-8.5,129.1,1,WASPADA (Kuning)
-8.5,129.2,0,AMAN (Hijau)
-8.5,129.4,1,WASPADA (Kuning)
-8.5,129.5,1,WASPADA (Kuning)
-8.5,129.7,2,BAHAYA (Merah)
-8.5,129.8,1,WASPADA (Kuning)
-8.5,130.2,1,WASPADA (Kuning)
-8.5,130.3,1,WASPADA (Kuning)
-8.5,130.5,1,WASPADA (Kuning)
-8.5,130.6,1,WASPADA (Kuning)
-8.5,131.4,2,BAHAYA (Merah)
-8.5,132.3,1,WASPADA (Kuning)
-8.5,134.2,1,WASPADA (Kuning)
-8.5,134.8,2,BAHAYA (Merah)
-8.5,134.9,1,WASPADA (Kuning)
-8.4,104.0,1,WASPADA (Kuning)
-8.4,104.5,1,WASPADA (Kuning)
-8.4,105.2,1,WASPADA (Kuning)
-8.4,105.3,1,WASPADA (Kuning)
-8.4,105.4,1,WASPADA (Kuning)
-8.4,105.5,2,BAHAYA (Merah)
-8.4,106.2,1,WASPADA (Kuning)
-8.4,106.8,1,WASPADA (Kuning)
-8.4,107.0,2,BAHAYA (Merah)
-8.4,107.1,1,WASPADA (Kuning)
-8.4,107.3,2,BAHAYA (Merah)
-8.4,107.4,1,WASPADA (Kuning)
-8.4,107.5,1,WASPADA (Kuning)
-8.4,107.6,1,WASPADA (Kuning)
-8.4,107.8,1,WASPADA (Kuning)
-8.4,107.9,1,WASPADA (Kuning)
-8.4,108.0,1,WASPADA (Kuning)
-8.4,108.2,1,WASPADA (Kuning)
-8.4,108.3,1,WASPADA (Kuning)
-8.4,108.4,2,BAHAYA (Merah)
-8.4,108.5,0,AMAN (Hijau)
-8.4,108.6,1,WASPADA (Kuning)
-8.4,108.7,1,WASPADA (Kuning)
-8.4,108.8,1,WASPADA (Kuning)
-8.4,108.9,1,WASPADA (Kuning)
-8.4,109.0,1,WASPADA (Kuning)
-8.4,109.1,1,WASPADA (Kuning)
-8.4,109.2,1,WASPADA (Kuning)
-8.4,109.4,1,WASPADA (Kuning)
-8.4,109.5,1,WASPADA (Kuning)
-8.4,109.8,1,WASPADA (Kuning)
-8.4,110.1,1,WASPADA (Kuning)
-8.4,110.2,1,WASPADA (Kuning)
-8.4,110.3,1,WASPADA (Kuning)
-8.4,110.5,1,WASPADA (Kuning)
-8.4,110.6,1,WASPADA (Kuning)
-8.4,110.8,1,WASPADA (Kuning)
-8.4,110.9,1,WASPADA (Kuning)
-8.4,111.0,1,WASPADA (Kuning)
-8.4,111.1,1,WASPADA (Kuning)
-8.4,111.2,1,WASPADA (Kuning)
-8.4,111.3,1,WASPADA (Kuning)
-8.4,111.4,1,WASPADA (Kuning)
-8.4,111.5,1,WASPADA (Kuning)
-8.4,111.8,1,WASPADA (Kuning)
-8.4,112.0,1,WASPADA (Kuning)
-8.4,112.3,2,BAHAYA (Merah)
-8.4,112.4,1,WASPADA (Kuning)
-8.4,112.5,2,BAHAYA (Merah)
-8.4,112.6,1,WASPADA (Kuning)
-8.4,112.8,1,WASPADA (Kuning)
-8.4,112.9,1,WASPADA (Kuning)
-8.4,113.1,1,WASPADA (Kuning)
-8.4,113.2,1,WASPADA (Kuning)
-8.4,113.3,1,WASPADA (Kuning)
-8.4,113.7,1,WASPADA (Kuning)
-8.4,113.8,0,AMAN (Hijau)
-8.4,114.4,1,WASPADA (Kuning)
-8.4,114.5,1,WASPADA (Kuning)
-8.4,114.6,1,WASPADA (Kuning)
-8.4,114.9,1,WASPADA (Kuning)
-8.4,115.0,0,AMAN (Hijau)
-8.4,115.2,1,WASPADA (Kuning)
-8.4,115.3,1,WASPADA (Kuning)
-8.4,115.4,1,WASPADA (Kuning)
-8.4,115.6,1,WASPADA (Kuning)
-8.4,115.7,0,AMAN (Hijau)
-8.4,115.8,0,AMAN (Hijau)
-8.4,115.9,0,AMAN (Hijau)
-8.4,116.0,1,WASPADA (Kuning)
-8.4,116.1,1,WASPADA (Kuning)
-8.4,116.2,1,WASPADA (Kuning)
-8.4,116.3,2,BAHAYA (Merah)
-8.4,116.4,0,AMAN (Hijau)
-8.4,116.5,1,WASPADA (Kuning)
-8.4,116.6,2,BAHAYA (Merah)
-8.4,116.7,1,WASPADA (Kuning)
-8.4,116.8,1,WASPADA (Kuning)
-8.4,116.9,1,WASPADA (Kuning)
-8.4,117.0,1,WASPADA (Kuning)
-8.4,117.1,2,BAHAYA (Merah)
-8.4,117.2,1,WASPADA (Kuning)
-8.4,117.3,1,WASPADA (Kuning)
-8.4,117.4,1,WASPADA (Kuning)
-8.4,117.5,0,AMAN (Hijau)
-8.4,117.6,2,BAHAYA (Merah)
-8.4,117.7,1,WASPADA (Kuning)
-8.4,117.8,1,WASPADA (Kuning)
-8.4,117.9,1,WASPADA (Kuning)
-8.4,118.0,1,WASPADA (Kuning)
-8.4,118.1,1,WASPADA (Kuning)
-8.4,118.2,1,WASPADA (Kuning)
-8.4,118.3,1,WASPADA (Kuning)
-8.4,118.4,1,WASPADA (Kuning)
-8.4,118.5,1,WASPADA (Kuning)
-8.4,118.6,0,AMAN (Hijau)
-8.4,118.7,2,BAHAYA (Merah)
-8.4,118.8,1,WASPADA (Kuning)
-8.4,118.9,1,WASPADA (Kuning)
-8.4,119.0,2,BAHAYA (Merah)
-8.4,119.1,1,WASPADA (Kuning)
-8.4,119.2,1,WASPADA (Kuning)
-8.4,119.3,2,BAHAYA (Merah)
-8.4,119.4,2,BAHAYA (Merah)
-8.4,119.5,1,WASPADA (Kuning)
-8.4,119.6,1,WASPADA (Kuning)
-8.4,119.7,1,WASPADA (Kuning)
-8.4,119.8,1,WASPADA (Kuning)
-8.4,119.9,1,WASPADA (Kuning)
-8.4,120.0,2,BAHAYA (Merah)
-8.4,120.2,1,WASPADA (Kuning)
-8.4,120.4,1,WASPADA (Kuning)
-8.4,120.5,1,WASPADA (Kuning)
-8.4,120.6,1,WASPADA (Kuning)
-8.4,120.7,1,WASPADA (Kuning)
-8.4,120.8,1,WASPADA (Kuning)
-8.4,120.9,1,WASPADA (Kuning)
-8.4,121.0,1,WASPADA (Kuning)
-8.4,121.2,1,WASPADA (Kuning)
-8.4,121.3,1,WASPADA (Kuning)
-8.4,121.4,1,WASPADA (Kuning)
-8.4,121.5,1,WASPADA (Kuning)
-8.4,121.6,2,BAHAYA (Merah)
-8.4,121.7,0,AMAN (Hijau)
-8.4,121.8,1,WASPADA (Kuning)
-8.4,121.9,1,WASPADA (Kuning)
-8.4,122.0,1,WASPADA (Kuning)
-8.4,122.1,1,WASPADA (Kuning)
-8.4,122.2,2,BAHAYA (Merah)
-8.4,122.4,1,WASPADA (Kuning)
-8.4,122.5,1,WASPADA (Kuning)
-8.4,122.6,2,BAHAYA (Merah)
-8.4,122.7,1,WASPADA (Kuning)
-8.4,122.9,1,WASPADA (Kuning)
-8.4,123.0,1,WASPADA (Kuning)
-8.4,123.1,0,AMAN (Hijau)
-8.4,123.2,0,AMAN (Hijau)
-8.4,123.3,1,WASPADA (Kuning)
-8.4,123.4,1,WASPADA (Kuning)
-8.4,123.5,1,WASPADA (Kuning)
-8.4,123.6,2,BAHAYA (Merah)
-8.4,123.7,1,WASPADA (Kuning)
-8.4,123.8,1,WASPADA (Kuning)
-8.4,123.9,1,WASPADA (Kuning)
-8.4,124.0,0,AMAN (Hijau)
-8.4,124.1,1,WASPADA (Kuning)
-8.4,124.2,1,WASPADA (Kuning)
-8.4,124.3,1,WASPADA (Kuning)
-8.4,124.4,2,BAHAYA (Merah)
-8.4,124.5,2,BAHAYA (Merah)
-8.4,124.6,2,BAHAYA (Merah)
-8.4,124.7,2,BAHAYA (Merah)
-8.4,124.8,1,WASPADA (Kuning)
-8.4,124.9,1,WASPADA (Kuning)
-8.4,125.0,1,WASPADA (Kuning)
-8.4,125.1,1,WASPADA (Kuning)
-8.4,125.2,1,WASPADA (Kuning)
-8.4,125.3,1,WASPADA (Kuning)
-8.4,125.4,1,WASPADA (Kuning)
-8.4,125.5,2,BAHAYA (Merah)
-8.4,125.6,1,WASPADA (Kuning)
-8.4,125.7,2,BAHAYA (Merah)
-8.4,125.8,1,WASPADA (Kuning)
-8.4,125.9,1,WASPADA (Kuning)
-8.4,127.2,1,WASPADA (Kuning)
-8.4,127.4,2,BAHAYA (Merah)
-8.4,127.5,1,WASPADA (Kuning)
-8.4,127.9,2,BAHAYA (Merah)
-8.4,128.0,2,BAHAYA (Merah)
-8.4,128.2,1,WASPADA (Kuning)
-8.4,128.3,1,WASPADA (Kuning)
-8.4,128.4,1,WASPADA (Kuning)
-8.4,128.5,1,WASPADA (Kuning)
-8.4,128.6,1,WASPADA (Kuning)
-8.4,128.7,1,WASPADA (Kuning)
-8.4,128.8,1,WASPADA (Kuning)
-8.4,128.9,1,WASPADA (Kuning)
-8.4,129.0,1,WASPADA (Kuning)
-8.4,129.1,1,WASPADA (Kuning)
-8.4,129.3,1,WASPADA (Kuning)
-8.4,129.4,1,WASPADA (Kuning)
-8.4,130.0,1,WASPADA (Kuning)
-8.4,130.3,1,WASPADA (Kuning)
-8.4,130.4,1,WASPADA (Kuning)
-8.4,130.6,1,WASPADA (Kuning)
-8.4,130.9,1,WASPADA (Kuning)
-8.4,131.2,1,WASPADA (Kuning)
-8.4,133.8,1,WASPADA (Kuning)
-8.3,102.7,1,WASPADA (Kuning)
-8.3,104.0,1,WASPADA (Kuning)
-8.3,104.1,2,BAHAYA (Merah)
-8.3,104.8,1,WASPADA (Kuning)
-8.3,105.3,1,WASPADA (Kuning)
-8.3,105.7,1,WASPADA (Kuning)
-8.3,105.9,1,WASPADA (Kuning)
-8.3,106.3,2,BAHAYA (Merah)
-8.3,106.8,2,BAHAYA (Merah)
-8.3,107.0,2,BAHAYA (Merah)
-8.3,107.1,1,WASPADA (Kuning)
-8.3,107.2,1,WASPADA (Kuning)
-8.3,107.3,1,WASPADA (Kuning)
-8.3,107.5,2,BAHAYA (Merah)
-8.3,107.6,1,WASPADA (Kuning)
-8.3,107.7,1,WASPADA (Kuning)
-8.3,107.8,1,WASPADA (Kuning)
-8.3,107.9,2,BAHAYA (Merah)
-8.3,108.1,2,BAHAYA (Merah)
-8.3,108.2,1,WASPADA (Kuning)
-8.3,108.3,1,WASPADA (Kuning)
-8.3,108.5,1,WASPADA (Kuning)
-8.3,108.6,1,WASPADA (Kuning)
-8.3,108.7,1,WASPADA (Kuning)
-8.3,108.8,1,WASPADA (Kuning)
-8.3,108.9,1,WASPADA (Kuning)
-8.3,109.0,1,WASPADA (Kuning)
-8.3,109.1,1,WASPADA (Kuning)
-8.3,109.2,1,WASPADA (Kuning)
-8.3,109.3,1,WASPADA (Kuning)
-8.3,109.5,1,WASPADA (Kuning)
-8.3,109.8,2,BAHAYA (Merah)
-8.3,110.0,1,WASPADA (Kuning)
-8.3,110.3,1,WASPADA (Kuning)
-8.3,110.7,2,BAHAYA (Merah)
-8.3,110.9,1,WASPADA (Kuning)
-8.3,111.2,1,WASPADA (Kuning)
-8.3,111.3,1,WASPADA (Kuning)
-8.3,111.4,0,AMAN (Hijau)
-8.3,111.5,2,BAHAYA (Merah)
-8.3,111.6,1,WASPADA (Kuning)
-8.3,111.7,1,WASPADA (Kuning)
-8.3,112.2,1,WASPADA (Kuning)
-8.3,112.3,1,WASPADA (Kuning)
-8.3,112.4,1,WASPADA (Kuning)
-8.3,112.5,1,WASPADA (Kuning)
-8.3,112.6,1,WASPADA (Kuning)
-8.3,112.7,2,BAHAYA (Merah)
-8.3,112.8,1,WASPADA (Kuning)
-8.3,112.9,1,WASPADA (Kuning)
-8.3,114.1,1,WASPADA (Kuning)
-8.3,114.5,2,BAHAYA (Merah)
-8.3,114.6,1,WASPADA (Kuning)
-8.3,114.7,1,WASPADA (Kuning)
-8.3,114.8,0,AMAN (Hijau)
-8.3,114.9,1,WASPADA (Kuning)
-8.3,115.1,2,BAHAYA (Merah)
-8.3,115.2,0,AMAN (Hijau)
-8.3,115.3,1,WASPADA (Kuning)
-8.3,115.5,0,AMAN (Hijau)
-8.3,115.6,2,BAHAYA (Merah)
-8.3,115.7,2,BAHAYA (Merah)
-8.3,115.8,1,WASPADA (Kuning)
-8.3,116.0,1,WASPADA (Kuning)
-8.3,116.1,1,WASPADA (Kuning)
-8.3,116.2,1,WASPADA (Kuning)
-8.3,116.3,1,WASPADA (Kuning)
-8.3,116.4,1,WASPADA (Kuning)
-8.3,116.5,1,WASPADA (Kuning)
-8.3,116.6,1,WASPADA (Kuning)
-8.3,116.7,1,WASPADA (Kuning)
-8.3,116.8,2,BAHAYA (Merah)
-8.3,116.9,1,WASPADA (Kuning)
-8.3,117.0,1,WASPADA (Kuning)
-8.3,117.1,1,WASPADA (Kuning)
-8.3,117.2,1,WASPADA (Kuning)
-8.3,117.4,1,WASPADA (Kuning)
-8.3,117.5,1,WASPADA (Kuning)
-8.3,117.6,1,WASPADA (Kuning)
-8.3,117.7,2,BAHAYA (Merah)
-8.3,117.8,1,WASPADA (Kuning)
-8.3,117.9,1,WASPADA (Kuning)
-8.3,118.1,1,WASPADA (Kuning)
-8.3,118.2,1,WASPADA (Kuning)
-8.3,118.3,1,WASPADA (Kuning)
-8.3,118.4,1,WASPADA (Kuning)
-8.3,118.5,1,WASPADA (Kuning)
-8.3,118.6,1,WASPADA (Kuning)
-8.3,118.7,0,AMAN (Hijau)
-8.3,118.8,1,WASPADA (Kuning)
-8.3,118.9,1,WASPADA (Kuning)
-8.3,119.0,1,WASPADA (Kuning)
-8.3,119.1,1,WASPADA (Kuning)
-8.3,119.2,1,WASPADA (Kuning)
-8.3,119.3,2,BAHAYA (Merah)
-8.3,119.4,1,WASPADA (Kuning)
-8.3,119.5,1,WASPADA (Kuning)
-8.3,119.6,1,WASPADA (Kuning)
-8.3,119.7,1,WASPADA (Kuning)
-8.3,119.8,1,WASPADA (Kuning)
-8.3,119.9,1,WASPADA (Kuning)
-8.3,120.0,1,WASPADA (Kuning)
-8.3,120.1,1,WASPADA (Kuning)
-8.3,120.2,1,WASPADA (Kuning)
-8.3,120.3,0,AMAN (Hijau)
-8.3,120.5,0,AMAN (Hijau)
-8.3,120.6,1,WASPADA (Kuning)
-8.3,120.7,1,WASPADA (Kuning)
-8.3,120.8,1,WASPADA (Kuning)
-8.3,120.9,1,WASPADA (Kuning)
-8.3,121.1,1,WASPADA (Kuning)
-8.3,121.2,1,WASPADA (Kuning)
-8.3,121.3,1,WASPADA (Kuning)
-8.3,121.4,2,BAHAYA (Merah)
-8.3,121.5,2,BAHAYA (Merah)
-8.3,121.6,1,WASPADA (Kuning)
-8.3,121.7,2,BAHAYA (Merah)
-8.3,121.8,1,WASPADA (Kuning)
-8.3,121.9,1,WASPADA (Kuning)
-8.3,122.0,1,WASPADA (Kuning)
-8.3,122.1,2,BAHAYA (Merah)
-8.3,122.2,1,WASPADA (Kuning)
-8.3,122.3,2,BAHAYA (Merah)
-8.3,122.4,2,BAHAYA (Merah)
-8.3,122.5,1,WASPADA (Kuning)
-8.3,122.6,2,BAHAYA (Merah)
-8.3,123.0,2,BAHAYA (Merah)
-8.3,123.1,1,WASPADA (Kuning)
-8.3,123.2,1,WASPADA (Kuning)
-8.3,123.3,1,WASPADA (Kuning)
-8.3,123.4,2,BAHAYA (Merah)
-8.3,123.5,0,AMAN (Hijau)
-8.3,123.6,0,AMAN (Hijau)
-8.3,123.7,1,WASPADA (Kuning)
-8.3,123.8,1,WASPADA (Kuning)
-8.3,123.9,1,WASPADA (Kuning)
-8.3,124.0,1,WASPADA (Kuning)
-8.3,124.1,1,WASPADA (Kuning)
-8.3,124.3,2,BAHAYA (Merah)
-8.3,124.4,1,WASPADA (Kuning)
-8.3,124.5,1,WASPADA (Kuning)
-8.3,124.6,1,WASPADA (Kuning)
-8.3,124.7,1,WASPADA (Kuning)
-8.3,124.8,1,WASPADA (Kuning)
-8.3,124.9,1,WASPADA (Kuning)
-8.3,125.0,1,WASPADA (Kuning)
-8.3,125.1,1,WASPADA (Kuning)
-8.3,125.2,1,WASPADA (Kuning)
-8.3,125.3,1,WASPADA (Kuning)
-8.3,125.4,1,WASPADA (Kuning)
-8.3,125.5,1,WASPADA (Kuning)
-8.3,125.6,1,WASPADA (Kuning)
-8.3,125.8,1,WASPADA (Kuning)
-8.3,126.0,1,WASPADA (Kuning)
-8.3,126.9,2,BAHAYA (Merah)
-8.3,127.2,1,WASPADA (Kuning)
-8.3,127.5,2,BAHAYA (Merah)
-8.3,127.7,1,WASPADA (Kuning)
-8.3,127.8,1,WASPADA (Kuning)
-8.3,127.9,1,WASPADA (Kuning)
-8.3,128.0,1,WASPADA (Kuning)
-8.3,128.1,2,BAHAYA (Merah)
-8.3,128.2,2,BAHAYA (Merah)
-8.3,128.3,1,WASPADA (Kuning)
-8.3,128.4,1,WASPADA (Kuning)
-8.3,128.5,2,BAHAYA (Merah)
-8.3,128.6,2,BAHAYA (Merah)
-8.3,128.7,0,AMAN (Hijau)
-8.3,128.8,1,WASPADA (Kuning)
-8.3,128.9,2,BAHAYA (Merah)
-8.3,129.0,1,WASPADA (Kuning)
-8.3,129.1,1,WASPADA (Kuning)
-8.3,129.2,1,WASPADA (Kuning)
-8.3,129.4,1,WASPADA (Kuning)
-8.3,129.6,1,WASPADA (Kuning)
-8.3,129.7,1,WASPADA (Kuning)
-8.3,129.9,1,WASPADA (Kuning)
-8.3,130.0,1,WASPADA (Kuning)
-8.3,130.1,1,WASPADA (Kuning)
-8.3,130.2,2,BAHAYA (Merah)
-8.3,130.6,1,WASPADA (Kuning)
-8.3,131.6,1,WASPADA (Kuning)
-8.2,103.5,1,WASPADA (Kuning)
-8.2,104.0,2,BAHAYA (Merah)
-8.2,104.1,1,WASPADA (Kuning)
-8.2,104.7,1,WASPADA (Kuning)
-8.2,105.2,1,WASPADA (Kuning)
-8.2,105.3,1,WASPADA (Kuning)
-8.2,105.6,1,WASPADA (Kuning)
-8.2,105.8,1,WASPADA (Kuning)
-8.2,106.0,1,WASPADA (Kuning)
-8.2,106.4,1,WASPADA (Kuning)
-8.2,106.7,1,WASPADA (Kuning)
-8.2,106.8,2,BAHAYA (Merah)
-8.2,106.9,2,BAHAYA (Merah)
-8.2,107.0,1,WASPADA (Kuning)
-8.2,107.1,1,WASPADA (Kuning)
-8.2,107.2,2,BAHAYA (Merah)
-8.2,107.3,1,WASPADA (Kuning)
-8.2,107.4,2,BAHAYA (Merah)
-8.2,107.5,1,WASPADA (Kuning)
-8.2,107.6,1,WASPADA (Kuning)
-8.2,107.7,2,BAHAYA (Merah)
-8.2,107.8,1,WASPADA (Kuning)
-8.2,107.9,1,WASPADA (Kuning)
-8.2,108.0,1,WASPADA (Kuning)
-8.2,108.1,1,WASPADA (Kuning)
-8.2,108.2,1,WASPADA (Kuning)
-8.2,108.3,1,WASPADA (Kuning)
-8.2,108.4,0,AMAN (Hijau)
-8.2,108.5,1,WASPADA (Kuning)
-8.2,108.6,1,WASPADA (Kuning)
-8.2,108.7,2,BAHAYA (Merah)
-8.2,108.8,1,WASPADA (Kuning)
-8.2,108.9,1,WASPADA (Kuning)
-8.2,109.0,1,WASPADA (Kuning)
-8.2,109.1,1,WASPADA (Kuning)
-8.2,109.2,1,WASPADA (Kuning)
-8.2,109.3,1,WASPADA (Kuning)
-8.2,109.4,1,WASPADA (Kuning)
-8.2,109.6,1,WASPADA (Kuning)
-8.2,110.0,1,WASPADA (Kuning)
-8.2,110.6,2,BAHAYA (Merah)
-8.2,110.7,1,WASPADA (Kuning)
-8.2,110.8,2,BAHAYA (Merah)
-8.2,111.3,2,BAHAYA (Merah)
-8.2,111.4,2,BAHAYA (Merah)
-8.2,111.5,1,WASPADA (Kuning)
-8.2,111.8,1,WASPADA (Kuning)
-8.2,112.4,2,BAHAYA (Merah)
-8.2,112.5,1,WASPADA (Kuning)
-8.2,112.6,1,WASPADA (Kuning)
-8.2,113.0,0,AMAN (Hijau)
-8.2,113.1,0,AMAN (Hijau)
-8.2,113.4,0,AMAN (Hijau)
-8.2,113.5,1,WASPADA (Kuning)
-8.2,113.8,1,WASPADA (Kuning)
-8.2,114.0,1,WASPADA (Kuning)
-8.2,114.5,1,WASPADA (Kuning)
-8.2,114.6,1,WASPADA (Kuning)
-8.2,114.7,1,WASPADA (Kuning)
-8.2,114.8,0,AMAN (Hijau)
-8.2,114.9,1,WASPADA (Kuning)
-8.2,115.0,1,WASPADA (Kuning)
-8.2,115.2,0,AMAN (Hijau)
-8.2,115.3,1,WASPADA (Kuning)
-8.2,115.5,1,WASPADA (Kuning)
-8.2,115.6,0,AMAN (Hijau)
-8.2,115.7,1,WASPADA (Kuning)
-8.2,115.8,1,WASPADA (Kuning)
-8.2,115.9,2,BAHAYA (Merah)
-8.2,116.0,1,WASPADA (Kuning)
-8.2,116.1,2,BAHAYA (Merah)
-8.2,116.2,1,WASPADA (Kuning)
-8.2,116.3,1,WASPADA (Kuning)
-8.2,116.4,1,WASPADA (Kuning)
-8.2,116.5,1,WASPADA (Kuning)
-8.2,116.6,1,WASPADA (Kuning)
-8.2,116.7,1,WASPADA (Kuning)
-8.2,116.8,1,WASPADA (Kuning)
-8.2,116.9,1,WASPADA (Kuning)
-8.2,117.0,1,WASPADA (Kuning)
-8.2,117.1,1,WASPADA (Kuning)
-8.2,117.2,1,WASPADA (Kuning)
-8.2,117.3,1,WASPADA (Kuning)
-8.2,117.4,2,BAHAYA (Merah)
-8.2,117.5,1,WASPADA (Kuning)
-8.2,117.6,1,WASPADA (Kuning)
-8.2,117.7,1,WASPADA (Kuning)
-8.2,117.8,1,WASPADA (Kuning)
-8.2,117.9,1,WASPADA (Kuning)
-8.2,118.0,1,WASPADA (Kuning)
-8.2,118.1,1,WASPADA (Kuning)
-8.2,118.2,1,WASPADA (Kuning)
-8.2,118.3,2,BAHAYA (Merah)
-8.2,118.4,0,AMAN (Hijau)
-8.2,118.5,1,WASPADA (Kuning)
-8.2,118.6,1,WASPADA (Kuning)
-8.2,118.7,1,WASPADA (Kuning)
-8.2,118.8,1,WASPADA (Kuning)
-8.2,118.9,1,WASPADA (Kuning)
-8.2,119.0,2,BAHAYA (Merah)
-8.2,119.1,1,WASPADA (Kuning)
-8.2,119.2,0,AMAN (Hijau)
-8.2,119.3,0,AMAN (Hijau)
-8.2,119.4,1,WASPADA (Kuning)
-8.2,119.5,1,WASPADA (Kuning)
-8.2,119.6,1,WASPADA (Kuning)
-8.2,119.7,1,WASPADA (Kuning)
-8.2,119.8,1,WASPADA (Kuning)
-8.2,119.9,1,WASPADA (Kuning)
-8.2,120.0,1,WASPADA (Kuning)
-8.2,120.1,1,WASPADA (Kuning)
-8.2,120.2,0,AMAN (Hijau)
-8.2,120.3,2,BAHAYA (Merah)
-8.2,120.4,1,WASPADA (Kuning)
-8.2,120.5,1,WASPADA (Kuning)
-8.2,120.6,1,WASPADA (Kuning)
-8.2,120.7,1,WASPADA (Kuning)
-8.2,120.8,1,WASPADA (Kuning)
-8.2,121.0,1,WASPADA (Kuning)
-8.2,121.1,1,WASPADA (Kuning)
-8.2,121.2,1,WASPADA (Kuning)
-8.2,121.3,1,WASPADA (Kuning)
-8.2,121.4,2,BAHAYA (Merah)
-8.2,121.5,1,WASPADA (Kuning)
-8.2,121.6,1,WASPADA (Kuning)
-8.2,121.7,1,WASPADA (Kuning)
-8.2,121.8,1,WASPADA (Kuning)
-8.2,121.9,1,WASPADA (Kuning)
-8.2,122.0,1,WASPADA (Kuning)
-8.2,122.1,1,WASPADA (Kuning)
-8.2,122.2,1,WASPADA (Kuning)
-8.2,122.3,1,WASPADA (Kuning)
-8.2,122.6,1,WASPADA (Kuning)
-8.2,122.7,1,WASPADA (Kuning)
-8.2,122.8,2,BAHAYA (Merah)
-8.2,122.9,1,WASPADA (Kuning)
-8.2,123.0,1,WASPADA (Kuning)
-8.2,123.1,1,WASPADA (Kuning)
-8.2,123.3,1,WASPADA (Kuning)
-8.2,123.4,2,BAHAYA (Merah)
-8.2,123.5,2,BAHAYA (Merah)
-8.2,123.6,0,AMAN (Hijau)
-8.2,123.7,1,WASPADA (Kuning)
-8.2,123.8,1,WASPADA (Kuning)
-8.2,123.9,1,WASPADA (Kuning)
-8.2,124.1,1,WASPADA (Kuning)
-8.2,124.2,1,WASPADA (Kuning)
-8.2,124.3,1,WASPADA (Kuning)
-8.2,124.4,1,WASPADA (Kuning)
-8.2,124.5,1,WASPADA (Kuning)
-8.2,124.6,0,AMAN (Hijau)
-8.2,124.7,2,BAHAYA (Merah)
-8.2,124.8,2,BAHAYA (Merah)
-8.2,124.9,2,BAHAYA (Merah)
-8.2,125.0,1,WASPADA (Kuning)
-8.2,125.1,1,WASPADA (Kuning)
-8.2,125.2,1,WASPADA (Kuning)
-8.2,125.3,1,WASPADA (Kuning)
-8.2,125.4,1,WASPADA (Kuning)
-8.2,125.5,1,WASPADA (Kuning)
-8.2,125.6,1,WASPADA (Kuning)
-8.2,125.8,1,WASPADA (Kuning)
-8.2,126.1,1,WASPADA (Kuning)
